-31,-39,-43,-41,-31,-56,-59,-51
-31,-39,-43,-41,-31,-56,-59,-51
-31,-39,-43,-41,-31,-56,-59,-51
-31,-39,-43,-41,-31,-56,-59,-51
-31,-39,-43,-41,-31,-56,-59,-51
-31,-39,-43,-41,-31,-56,-59,-51
-31,-39,-43,-41,-31,-56,-59,-51
-31,-39,-43,-41,-31,-56,-59,-51
-31,-39,-43,-41,-31,-56,-59,-51
-31,-39,-43,-41,-31,-56,-59,-51
