-34,-44,-49,-39,-40,-57,-59,-50
-34,-44,-49,-39,-40,-57,-59,-50
-34,-44,-49,-39,-40,-57,-59,-50
-34,-44,-49,-39,-40,-57,-59,-50
-34,-44,-49,-39,-40,-57,-59,-50
-34,-44,-49,-39,-40,-57,-59,-50
-34,-44,-49,-39,-40,-57,-59,-50
-34,-44,-49,-39,-40,-57,-59,-50
-34,-44,-49,-39,-40,-57,-59,-50
-34,-44,-49,-39,-40,-57,-59,-50
