-29,-44,-47,-38,-39,-59,-60,-45
-29,-44,-47,-38,-39,-59,-60,-45
-29,-44,-47,-38,-39,-59,-60,-45
-29,-44,-47,-38,-39,-59,-60,-45
-29,-44,-47,-38,-39,-59,-60,-45
-29,-44,-47,-38,-39,-59,-60,-45
-29,-44,-47,-38,-39,-59,-60,-45
-29,-44,-47,-38,-39,-59,-60,-45
-29,-44,-47,-38,-39,-59,-60,-45
-29,-44,-47,-38,-39,-59,-60,-45
