-35,-50,-50,-38,-43,-59,-60,-45
-35,-50,-50,-38,-43,-59,-60,-45
-35,-50,-50,-38,-43,-59,-60,-45
-35,-50,-50,-38,-43,-59,-60,-45
-35,-50,-50,-38,-43,-59,-60,-45
-35,-50,-50,-38,-43,-59,-60,-45
-35,-50,-50,-38,-43,-59,-60,-45
-35,-50,-50,-38,-43,-59,-60,-45
-35,-50,-50,-38,-43,-59,-60,-45
-35,-50,-50,-38,-43,-59,-60,-45
